ID,COMBINATION_ID,VARIABLE_ID,SUBDOMAIN_ID,VARIABLE_SET_ID,MEMBER_ID,MEMBER_HIERARCHY
1,F_20_04_REF_FINREP_3_0_151052_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_38,
2,F_20_04_REF_FINREP_3_0_151052_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
3,F_20_04_REF_FINREP_3_0_151052_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
4,F_20_04_REF_FINREP_3_0_151052_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_310,
5,F_20_04_REF_FINREP_3_0_151052_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_0,
6,F_20_04_REF_FINREP_3_0_151052_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S122_A_IO,
7,F_20_04_REF_FINREP_3_0_151052_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_1,
8,F_20_04_REF_FINREP_3_0_151052_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_45,
9,F_20_04_REF_FINREP_3_0_151052_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_0,
10,F_20_04_REF_FINREP_3_0_151052_REF,ENTRPRS_SZ,,,SZ_5,
11,F_20_04_REF_FINREP_3_0_151052_REF,PRPS,,,PRPS_0,
12,F_20_04_REF_FINREP_3_0_151052_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_0,
13,F_20_04_REF_FINREP_3_0_151052_REF,DFLT_STTS,,,CRDT_QLTY_10,
14,F_20_04_REF_FINREP_3_0_151052_REF,PRFRMNG_STTS,,,CRDT_QLTY_15,
15,F_40_01_REF_FINREP_3_0_456733_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_241,
16,F_40_01_REF_FINREP_3_0_456733_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_-1,
17,F_20_04_REF_FINREP_3_0_152496_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_60,
18,F_20_04_REF_FINREP_3_0_152496_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
19,F_20_04_REF_FINREP_3_0_152496_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
20,F_20_04_REF_FINREP_3_0_152496_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_251,
21,F_20_04_REF_FINREP_3_0_152496_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
22,F_20_04_REF_FINREP_3_0_152496_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
23,F_20_04_REF_FINREP_3_0_152496_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
24,F_20_04_REF_FINREP_3_0_152496_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_46,
25,F_20_04_REF_FINREP_3_0_152496_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_1,
26,F_20_04_REF_FINREP_3_0_152496_REF,ENTRPRS_SZ,,,SZ_5,
27,F_20_04_REF_FINREP_3_0_152496_REF,PRPS,,,PRPS_-1,
28,F_20_04_REF_FINREP_3_0_152496_REF,TYP_CLLTRL,,,TYP_PRTCTN_73,
29,F_20_04_REF_FINREP_3_0_152496_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_2,
30,F_20_04_REF_FINREP_3_0_152496_REF,DFLT_STTS,,,CRDT_QLTY_10,
31,F_20_04_REF_FINREP_3_0_152496_REF,PRFRMNG_STTS,,,CRDT_QLTY_1,
32,F_20_06_REF_FINREP_3_0_152161_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_72,
33,F_20_06_REF_FINREP_3_0_152161_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
34,F_20_06_REF_FINREP_3_0_152161_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
35,F_20_06_REF_FINREP_3_0_152161_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S122_A_IO,
36,F_20_06_REF_FINREP_3_0_152161_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_1,
37,F_20_06_REF_FINREP_3_0_152161_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_27,
38,F_20_06_REF_FINREP_3_0_152161_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_0,
39,F_20_06_REF_FINREP_3_0_152161_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_549,
40,F_20_06_REF_FINREP_3_0_152161_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_0,
41,F_20_04_REF_FINREP_3_0_152580_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_60,
42,F_20_04_REF_FINREP_3_0_152580_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
43,F_20_04_REF_FINREP_3_0_152580_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
44,F_20_04_REF_FINREP_3_0_152580_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
45,F_20_04_REF_FINREP_3_0_152580_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
46,F_20_04_REF_FINREP_3_0_152580_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S12_D,
47,F_20_04_REF_FINREP_3_0_152580_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
48,F_20_04_REF_FINREP_3_0_152580_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_8,
49,F_20_04_REF_FINREP_3_0_152580_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_0,
50,F_20_04_REF_FINREP_3_0_152580_REF,ENTRPRS_SZ,,,SZ_5,
51,F_20_04_REF_FINREP_3_0_152580_REF,PRPS,,,PRPS_0,
52,F_20_04_REF_FINREP_3_0_152580_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_1,
53,F_20_04_REF_FINREP_3_0_152580_REF,DFLT_STTS,,,CRDT_QLTY_10,
54,F_20_04_REF_FINREP_3_0_152580_REF,PRFRMNG_STTS,,,CRDT_QLTY_1,
55,F_20_04_REF_FINREP_3_0_152487_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_60,
56,F_20_04_REF_FINREP_3_0_152487_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
57,F_20_04_REF_FINREP_3_0_152487_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
58,F_20_04_REF_FINREP_3_0_152487_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_251,
59,F_20_04_REF_FINREP_3_0_152487_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
60,F_20_04_REF_FINREP_3_0_152487_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_A,
61,F_20_04_REF_FINREP_3_0_152487_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
62,F_20_04_REF_FINREP_3_0_152487_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_46,
63,F_20_04_REF_FINREP_3_0_152487_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_1,
64,F_20_04_REF_FINREP_3_0_152487_REF,PRPS,,,PRPS_-1,
65,F_20_04_REF_FINREP_3_0_152487_REF,TYP_CLLTRL,,,TYP_PRTCTN_1,
66,F_20_04_REF_FINREP_3_0_152487_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_2,
67,F_20_04_REF_FINREP_3_0_152487_REF,DFLT_STTS,,,CRDT_QLTY_10,
68,F_20_04_REF_FINREP_3_0_152487_REF,PRFRMNG_STTS,,,CRDT_QLTY_15,
69,F_20_04_REF_FINREP_3_0_429377_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_60,
70,F_20_04_REF_FINREP_3_0_429377_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
71,F_20_04_REF_FINREP_3_0_429377_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
72,F_20_04_REF_FINREP_3_0_429377_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_251,
73,F_20_04_REF_FINREP_3_0_429377_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
74,F_20_04_REF_FINREP_3_0_429377_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
75,F_20_04_REF_FINREP_3_0_429377_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
76,F_20_04_REF_FINREP_3_0_429377_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_46,
77,F_20_04_REF_FINREP_3_0_429377_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_1,
78,F_20_04_REF_FINREP_3_0_429377_REF,ENTRPRS_SZ,,,SZ_5,
79,F_20_04_REF_FINREP_3_0_429377_REF,PRPS,,,PRPS_-1,
80,F_20_04_REF_FINREP_3_0_429377_REF,TYP_CLLTRL,,,TYP_PRTCTN_1,
81,F_20_04_REF_FINREP_3_0_429377_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_2,
82,F_20_04_REF_FINREP_3_0_429377_REF,DFLT_STTS,,,CRDT_QLTY_6,
83,F_20_04_REF_FINREP_3_0_429377_REF,PRFRMNG_STTS,,,CRDT_QLTY_1,
84,F_20_04_REF_FINREP_3_0_429322_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_60,
85,F_20_04_REF_FINREP_3_0_429322_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
86,F_20_04_REF_FINREP_3_0_429322_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
87,F_20_04_REF_FINREP_3_0_429322_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_251,
88,F_20_04_REF_FINREP_3_0_429322_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
89,F_20_04_REF_FINREP_3_0_429322_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_A,
90,F_20_04_REF_FINREP_3_0_429322_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
91,F_20_04_REF_FINREP_3_0_429322_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_46,
92,F_20_04_REF_FINREP_3_0_429322_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_1,
93,F_20_04_REF_FINREP_3_0_429322_REF,PRPS,,,PRPS_1,
94,F_20_04_REF_FINREP_3_0_429322_REF,TYP_CLLTRL,,,TYP_PRTCTN_1,
95,F_20_04_REF_FINREP_3_0_429322_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_2,
96,F_20_04_REF_FINREP_3_0_429322_REF,DFLT_STTS,,,CRDT_QLTY_6,
97,F_20_04_REF_FINREP_3_0_429322_REF,PRFRMNG_STTS,,,CRDT_QLTY_1,
98,F_40_02_REF_FINREP_3_0_456731_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_241,
99,F_40_02_REF_FINREP_3_0_456731_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_-1,
100,F_40_01_REF_FINREP_3_0_456973_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_0,
101,F_40_01_REF_FINREP_3_0_456081_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_241,
102,F_40_01_REF_FINREP_3_0_456081_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_-1,
103,F_20_06_REF_FINREP_3_0_152163_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_72,
104,F_20_06_REF_FINREP_3_0_152163_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
105,F_20_06_REF_FINREP_3_0_152163_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
106,F_20_06_REF_FINREP_3_0_152163_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S122_A_IO,
107,F_20_06_REF_FINREP_3_0_152163_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_1,
108,F_20_06_REF_FINREP_3_0_152163_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_13,
109,F_20_06_REF_FINREP_3_0_152163_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_0,
110,F_20_06_REF_FINREP_3_0_152163_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_213,
111,F_20_06_REF_FINREP_3_0_152163_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_-1,
112,F_20_04_REF_FINREP_3_0_150848_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_54,
113,F_20_04_REF_FINREP_3_0_150848_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
114,F_20_04_REF_FINREP_3_0_150848_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_1,
115,F_20_04_REF_FINREP_3_0_150848_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_251,
116,F_20_04_REF_FINREP_3_0_150848_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
117,F_20_04_REF_FINREP_3_0_150848_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S122_A_IO,
118,F_20_04_REF_FINREP_3_0_150848_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_1,
119,F_20_04_REF_FINREP_3_0_150848_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_46,
120,F_20_04_REF_FINREP_3_0_150848_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_1,
121,F_20_04_REF_FINREP_3_0_150848_REF,ENTRPRS_SZ,,,SZ_5,
122,F_20_04_REF_FINREP_3_0_150848_REF,PRPS,,,PRPS_-1,
123,F_20_04_REF_FINREP_3_0_150848_REF,TYP_CLLTRL,,,TYP_PRTCTN_1,
124,F_20_04_REF_FINREP_3_0_150848_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_2,
125,F_20_04_REF_FINREP_3_0_150848_REF,DFLT_STTS,,,CRDT_QLTY_10,
126,F_20_04_REF_FINREP_3_0_150848_REF,PRFRMNG_STTS,,,CRDT_QLTY_15,
127,F_20_04_REF_FINREP_3_0_441778_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_71,
128,F_20_04_REF_FINREP_3_0_441778_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
129,F_20_04_REF_FINREP_3_0_441778_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
130,F_20_04_REF_FINREP_3_0_441778_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_1000,
131,F_20_04_REF_FINREP_3_0_441778_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_1,
132,F_20_04_REF_FINREP_3_0_441778_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S121_S122_A_IO,
133,F_20_04_REF_FINREP_3_0_441778_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_1,
134,F_20_04_REF_FINREP_3_0_441778_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_18,
135,F_20_04_REF_FINREP_3_0_441778_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_0,
136,F_20_04_REF_FINREP_3_0_441778_REF,PRPS,,,PRPS_0,
137,F_20_04_REF_FINREP_3_0_441778_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_0,
138,F_20_04_REF_FINREP_3_0_441778_REF,DFLT_STTS,,,CRDT_QLTY_10,
139,F_20_04_REF_FINREP_3_0_441778_REF,PRFRMNG_STTS,,,CRDT_QLTY_15,
140,F_20_04_REF_FINREP_3_0_442052_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_54,
141,F_20_04_REF_FINREP_3_0_442052_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
142,F_20_04_REF_FINREP_3_0_442052_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_1,
143,F_20_04_REF_FINREP_3_0_442052_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_251,
144,F_20_04_REF_FINREP_3_0_442052_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
145,F_20_04_REF_FINREP_3_0_442052_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
146,F_20_04_REF_FINREP_3_0_442052_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
147,F_20_04_REF_FINREP_3_0_442052_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_46,
148,F_20_04_REF_FINREP_3_0_442052_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_1,
149,F_20_04_REF_FINREP_3_0_442052_REF,ENTRPRS_SZ,,,SZ_10,
150,F_20_04_REF_FINREP_3_0_442052_REF,PRPS,,,PRPS_-1,
151,F_20_04_REF_FINREP_3_0_442052_REF,TYP_CLLTRL,,,TYP_PRTCTN_1,
152,F_20_04_REF_FINREP_3_0_442052_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_2,
153,F_20_04_REF_FINREP_3_0_442052_REF,DFLT_STTS,,,CRDT_QLTY_10,
154,F_20_04_REF_FINREP_3_0_442052_REF,PRFRMNG_STTS,,,CRDT_QLTY_15,
155,F_20_04_REF_FINREP_3_0_429285_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_60,
156,F_20_04_REF_FINREP_3_0_429285_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
157,F_20_04_REF_FINREP_3_0_429285_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
158,F_20_04_REF_FINREP_3_0_429285_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
159,F_20_04_REF_FINREP_3_0_429285_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
160,F_20_04_REF_FINREP_3_0_429285_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S121,
161,F_20_04_REF_FINREP_3_0_429285_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
162,F_20_04_REF_FINREP_3_0_429285_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_8,
163,F_20_04_REF_FINREP_3_0_429285_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_0,
164,F_20_04_REF_FINREP_3_0_429285_REF,PRPS,,,PRPS_0,
165,F_20_04_REF_FINREP_3_0_429285_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_1,
166,F_20_04_REF_FINREP_3_0_429285_REF,DFLT_STTS,,,CRDT_QLTY_6,
167,F_20_04_REF_FINREP_3_0_429285_REF,PRFRMNG_STTS,,,CRDT_QLTY_1,
168,F_20_04_REF_FINREP_3_0_152410_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_61,
169,F_20_04_REF_FINREP_3_0_152410_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
170,F_20_04_REF_FINREP_3_0_152410_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_2,
171,F_20_04_REF_FINREP_3_0_152410_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_251,
172,F_20_04_REF_FINREP_3_0_152410_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
173,F_20_04_REF_FINREP_3_0_152410_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S12_D,
174,F_20_04_REF_FINREP_3_0_152410_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
175,F_20_04_REF_FINREP_3_0_152410_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_46,
176,F_20_04_REF_FINREP_3_0_152410_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_1,
177,F_20_04_REF_FINREP_3_0_152410_REF,ENTRPRS_SZ,,,SZ_5,
178,F_20_04_REF_FINREP_3_0_152410_REF,PRPS,,,PRPS_-1,
179,F_20_04_REF_FINREP_3_0_152410_REF,TYP_CLLTRL,,,TYP_PRTCTN_1,
180,F_20_04_REF_FINREP_3_0_152410_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_2,
181,F_20_04_REF_FINREP_3_0_152410_REF,DFLT_STTS,,,CRDT_QLTY_10,
182,F_20_04_REF_FINREP_3_0_152410_REF,PRFRMNG_STTS,,,CRDT_QLTY_1,
183,F_20_04_REF_FINREP_3_0_442055_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_54,
184,F_20_04_REF_FINREP_3_0_442055_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
185,F_20_04_REF_FINREP_3_0_442055_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_1,
186,F_20_04_REF_FINREP_3_0_442055_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_241,
187,F_20_04_REF_FINREP_3_0_442055_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
188,F_20_04_REF_FINREP_3_0_442055_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
189,F_20_04_REF_FINREP_3_0_442055_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
190,F_20_04_REF_FINREP_3_0_442055_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_8,
191,F_20_04_REF_FINREP_3_0_442055_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_0,
192,F_20_04_REF_FINREP_3_0_442055_REF,ENTRPRS_SZ,,,SZ_5,
193,F_20_04_REF_FINREP_3_0_442055_REF,PRPS,,,PRPS_0,
194,F_20_04_REF_FINREP_3_0_442055_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_-1,
195,F_20_04_REF_FINREP_3_0_442055_REF,DFLT_STTS,,,CRDT_QLTY_10,
196,F_20_04_REF_FINREP_3_0_442055_REF,PRFRMNG_STTS,,,CRDT_QLTY_15,
197,F_20_04_REF_FINREP_3_0_112763_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_71,
198,F_20_04_REF_FINREP_3_0_112763_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
199,F_20_04_REF_FINREP_3_0_112763_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
200,F_20_04_REF_FINREP_3_0_112763_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_210,
201,F_20_04_REF_FINREP_3_0_112763_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
202,F_20_04_REF_FINREP_3_0_112763_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S122_A_IO,
203,F_20_04_REF_FINREP_3_0_112763_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_1,
204,F_20_04_REF_FINREP_3_0_112763_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_8,
205,F_20_04_REF_FINREP_3_0_112763_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_0,
206,F_20_04_REF_FINREP_3_0_112763_REF,ENTRPRS_SZ,,,SZ_5,
207,F_20_04_REF_FINREP_3_0_112763_REF,PRPS,,,PRPS_0,
208,F_20_04_REF_FINREP_3_0_112763_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_1,
209,F_20_04_REF_FINREP_3_0_112763_REF,DFLT_STTS,,,CRDT_QLTY_10,
210,F_20_04_REF_FINREP_3_0_112763_REF,PRFRMNG_STTS,,,CRDT_QLTY_15,
211,F_20_04_REF_FINREP_3_0_112767_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_71,
212,F_20_04_REF_FINREP_3_0_112767_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
213,F_20_04_REF_FINREP_3_0_112767_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
214,F_20_04_REF_FINREP_3_0_112767_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_251,
215,F_20_04_REF_FINREP_3_0_112767_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
216,F_20_04_REF_FINREP_3_0_112767_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S122_A_IO,
217,F_20_04_REF_FINREP_3_0_112767_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_1,
218,F_20_04_REF_FINREP_3_0_112767_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_46,
219,F_20_04_REF_FINREP_3_0_112767_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_1,
220,F_20_04_REF_FINREP_3_0_112767_REF,ENTRPRS_SZ,,,SZ_5,
221,F_20_04_REF_FINREP_3_0_112767_REF,PRPS,,,PRPS_-1,
222,F_20_04_REF_FINREP_3_0_112767_REF,TYP_CLLTRL,,,TYP_PRTCTN_1,
223,F_20_04_REF_FINREP_3_0_112767_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_2,
224,F_20_04_REF_FINREP_3_0_112767_REF,DFLT_STTS,,,CRDT_QLTY_10,
225,F_20_04_REF_FINREP_3_0_112767_REF,PRFRMNG_STTS,,,CRDT_QLTY_15,
226,F_20_04_REF_FINREP_3_0_112764_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_71,
227,F_20_04_REF_FINREP_3_0_112764_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
228,F_20_04_REF_FINREP_3_0_112764_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
229,F_20_04_REF_FINREP_3_0_112764_REF,TYP_INSTRMNT,,,TYP_INSTRMNT_310,
230,F_20_04_REF_FINREP_3_0_112764_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_0,
231,F_20_04_REF_FINREP_3_0_112764_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S122_A_IO,
232,F_20_04_REF_FINREP_3_0_112764_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_1,
233,F_20_04_REF_FINREP_3_0_112764_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_45,
234,F_20_04_REF_FINREP_3_0_112764_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_0,
235,F_20_04_REF_FINREP_3_0_112764_REF,ENTRPRS_SZ,,,SZ_5,
236,F_20_04_REF_FINREP_3_0_112764_REF,PRPS,,,PRPS_0,
